cardholder_id,Recency,Frequency,Monetary
2099_4,20,2,1770.0
2100_4,17,3,5045.0
2101_4,17,2,1310.0
2102_4,18,1,1790.0
2103_4,14,3,3980.0
2104_4,19,5,2330.0
2105_4,17,2,3280.0
2106_4,16,1,2461.0
2107_4,24,3,5756.0
2108_4,23,1,280.0
2109_4,25,2,2050.0
2110_4,13,1,780.0
2111_4,14,1,560.0
2112_4,24,1,2426.0
2113_4,26,1,380.0
2114_4,25,1,540.0
2115_4,18,4,2372.0
2116_4,23,1,1970.0
2117_4,18,1,1080.0
2118_4,17,3,4116.0
2119_4,28,3,1580.0
2120_4,14,2,4260.0
2121_4,19,2,7390.0
2122_4,15,2,1900.0
2123_4,17,1,2910.0
2124_4,14,3,1850.0
2125_4,19,1,1320.0
2126_4,23,3,3020.0
2127_4,17,1,1428.0
2128_4,28,2,1840.0
2129_4,19,2,1246.0
2130_4,19,2,1820.0
2131_4,29,3,2870.0
2132_4,20,2,3310.0
2133_4,14,1,850.0
2134_4,13,2,1571.0
2135_4,22,2,4034.0
2136_4,24,2,2540.0
2137_4,17,6,4179.0
2138_4,24,1,1720.0
2139_4,19,3,4640.0
2140_4,13,1,1480.0
2141_4,15,3,4090.0
2142_4,17,1,450.0
2143_4,14,2,2810.0
2144_4,20,1,1010.0
2145_4,28,3,4838.0
2146_4,20,2,3240.0
2147_4,25,1,659.0
2148_4,18,4,2070.0
2149_4,13,1,790.0
2150_4,14,1,3300.0
2151_4,26,4,6520.0
2152_4,26,1,1881.0
2153_4,16,4,3986.0
2154_4,24,2,1170.0
2155_4,14,2,2818.0
2156_4,19,2,2420.0
2157_4,24,2,2790.0
2158_4,24,1,890.0
2159_4,28,3,1060.0
2160_4,26,3,2140.0
2161_4,23,2,2530.0
2162_4,14,3,2167.0
2163_4,17,1,2460.0
2164_4,29,4,2693.0
2165_4,19,1,769.0
2166_4,18,4,2739.0
2167_4,20,2,2590.0
2168_4,18,1,2150.0
2169_4,20,2,3498.0
2170_4,16,3,3610.0
2171_4,26,1,853.0
2172_4,13,1,616.0
2173_4,15,1,4400.0
2174_4,13,1,2300.0
2175_4,23,1,1620.0
2176_4,15,2,2590.0
2177_4,18,1,1150.0
2178_4,16,4,1870.0
2179_4,20,1,900.0
2180_4,16,4,4418.0
2181_4,21,1,2709.0
2182_4,19,1,970.0
2183_4,18,3,2650.0
2184_4,26,1,840.0
2185_4,24,3,3986.0
2186_4,17,1,2730.0
2187_4,15,1,120.0
2188_4,20,2,3986.0
2189_4,23,4,4811.0
2190_4,20,2,2060.0
2191_4,17,2,2220.0
2192_4,23,2,1422.0
2193_4,23,2,4100.0
2194_4,17,2,2290.0
2195_4,21,1,1490.0
2196_4,16,1,990.0
2197_4,26,3,5880.0
2198_4,17,2,4190.0
2199_4,17,1,810.0
2200_4,13,1,580.0
2201_4,21,1,2990.0
2202_4,15,3,4070.0
2203_4,24,2,1290.0
2204_4,20,1,580.0
2205_4,28,5,740.0
2206_4,18,2,1779.0
2207_4,17,1,1595.0
2208_4,19,1,1200.0
2209_4,23,6,5060.0
2210_4,14,3,2310.0
2211_4,22,1,2200.0
2212_4,24,1,290.0
2213_4,24,5,3360.0
2214_4,18,1,2500.0
2215_4,18,5,2080.0
2216_4,24,1,3110.0
2217_4,19,1,590.0
2218_4,17,2,3252.0
2219_4,16,4,2820.0
2220_4,23,1,2100.0
2221_4,17,2,4770.0
2222_4,15,3,2230.0
2223_4,24,5,2350.0
2224_4,24,8,4568.0
2225_4,25,4,6100.0
2226_4,17,3,5388.0
2227_4,13,1,1650.0
2228_4,15,1,516.0
2229_4,15,2,1510.0
2230_4,24,2,1704.0
2231_4,19,1,1420.0
2232_4,13,1,790.0
2233_4,15,2,3760.0
2234_4,28,3,4080.0
2235_4,26,1,3970.0
2236_4,23,1,1630.0
2237_4,20,3,1840.0
2238_4,17,1,1140.0
2239_4,14,1,150.0
2240_4,23,1,3520.0
2241_4,31,4,8760.0
2242_4,23,3,4020.0
2243_4,14,2,2010.0
2244_4,13,1,1080.0
2245_4,24,1,2010.0
2246_4,22,3,3130.0
2247_4,19,1,1060.0
2248_4,20,1,2450.0
2249_4,18,1,240.0
2250_4,23,4,4060.0
2251_4,26,1,470.0
2252_4,28,2,730.0
2253_4,24,3,3000.0
2254_4,21,2,1270.0
2255_4,17,1,1330.0
2256_4,19,1,720.0
2257_4,22,1,580.0
2258_4,23,2,4930.0
2259_4,21,3,2419.0
2260_4,25,2,3770.0
2261_4,26,1,659.0
2262_4,19,1,1440.0
2263_4,22,4,3330.0
2264_4,23,1,1310.0
2265_4,24,1,3060.0
2266_4,15,3,3319.0
2267_4,15,4,4154.0
2268_4,22,2,1530.0
2269_4,23,2,3135.0
2270_4,14,4,2880.0
2271_4,13,1,710.0
2272_4,23,1,720.0
2273_4,13,1,1210.0
2274_4,24,1,180.0
2275_4,24,1,2140.0
2276_4,21,1,780.0
2277_4,18,3,1770.0
2278_4,17,1,2400.0
2279_4,17,1,2090.0
2280_4,20,5,3988.0
2281_4,24,2,1234.0
2282_4,26,5,3160.0
2283_4,21,3,5280.0
2284_4,28,1,2610.0
2285_4,14,3,2880.0
2286_4,16,3,1876.0
2287_4,26,1,1111.0
2288_4,21,5,4640.0
2289_4,25,1,1880.0
2290_4,14,4,2150.0
2291_4,18,3,4180.0
2292_4,14,3,4770.0
2293_4,21,2,1439.0
2294_4,13,2,1190.0
2295_4,26,1,1460.0
2296_4,18,1,1930.0
2297_4,20,1,570.0
2298_4,16,2,2070.0
2299_4,20,2,5830.0
2300_4,25,1,2200.0
2301_4,24,1,2430.0
2302_4,20,2,1890.0
2303_4,25,2,1100.0
2304_4,29,2,3341.0
2305_4,23,1,1824.0
2306_4,15,1,1080.0
2307_4,24,1,2030.0
2308_4,24,1,1060.0
2309_4,20,1,1640.0
2310_4,19,2,1987.0
2311_4,27,1,460.0
2312_4,18,1,1280.0
2313_4,24,2,2915.0
2314_4,24,3,3934.0
2315_4,15,3,3850.0
2316_4,17,1,630.0
2317_4,22,2,1250.0
2318_4,18,1,4590.0
2319_4,28,1,1530.0
2320_4,17,1,1280.0
2321_4,27,3,3090.0
2322_4,17,1,1649.0
2323_4,17,1,870.0
2324_4,18,1,630.0
2325_4,18,1,610.0
2326_4,14,1,2523.0
2327_4,14,2,1580.0
2328_4,18,3,3630.0
2329_4,25,2,3280.0
2330_4,24,4,1750.0
2331_4,28,1,1040.0
2332_4,23,2,4860.0
2333_4,16,1,792.0
2334_4,14,2,3750.0
2335_4,26,1,380.0
2336_4,18,1,2772.0
2337_4,19,1,970.0
2338_4,14,1,2420.0
2339_4,24,2,4100.0
2340_4,17,3,4323.0
2341_4,27,1,800.0
2342_4,20,1,670.0
2343_4,19,1,2800.0
2344_4,18,1,1551.0
2345_4,26,1,1940.0
2346_4,19,2,1210.0
2347_4,14,3,1460.0
2348_4,28,3,3120.0
2349_4,15,2,1460.0
2350_4,19,2,2580.0
2351_4,20,2,4670.0
2352_4,15,3,2220.0
2353_4,20,2,1890.0
2354_4,17,1,2430.0
2355_4,26,1,1771.0
2356_4,20,1,1920.0
2357_4,17,2,5472.0
2358_4,13,1,610.0
2359_4,20,1,380.0
2360_4,19,1,1390.0
2361_4,23,4,2270.0
2362_4,17,2,1110.0
2363_4,15,1,330.0
2364_4,25,1,1400.0
2365_4,17,1,2820.0
2366_4,15,4,4127.0
2367_4,17,1,1160.0
2368_4,23,2,1980.0
2369_4,18,1,1530.0
2370_4,18,2,2751.0
2371_4,16,1,280.0
2372_4,17,1,2083.0
2373_4,25,3,1940.0
2374_4,25,2,1710.0
2375_4,31,5,7140.0
2376_4,24,3,1720.0
2377_4,17,1,1260.0
2378_4,20,2,1950.0
2379_4,15,2,1260.0
2380_4,15,3,4629.0
2381_4,17,4,4280.0
2382_4,22,2,1350.0
2383_4,19,1,170.0
2384_4,14,2,1170.0
2385_4,23,1,4464.0
2386_4,17,3,5160.0
2387_4,15,1,280.0
2388_4,24,2,2670.0
2389_4,18,2,1830.0
2390_4,22,2,3690.0
2391_4,25,2,2330.0
2392_4,14,2,1440.0
2393_4,27,1,1771.0
2394_4,14,2,560.0
2395_4,23,1,1738.0
2396_4,26,2,2850.0
2397_4,22,2,760.0
2398_4,22,2,3340.0
2399_4,18,4,2518.0
2400_4,14,3,3863.0
2401_4,20,1,792.0
2402_4,28,1,1460.0
2403_4,18,3,2520.0
2404_4,25,1,1820.0
2405_4,22,1,620.0
2406_4,26,1,260.0
2407_4,19,2,2310.0
2408_4,28,1,2380.0
2409_4,20,1,540.0
2410_4,27,1,1740.0
2411_4,25,1,1140.0
2412_4,27,1,550.0
2413_4,23,1,1340.0
2414_4,16,2,1090.0
2415_4,26,1,2390.0
2416_4,20,1,1200.0
2417_4,24,2,3610.0
2418_4,24,2,1200.0
2419_4,13,1,810.0
2420_4,23,1,1150.0
2421_4,22,3,5140.0
2422_4,28,2,2840.0
2423_4,15,2,1347.0
2424_4,26,1,670.0
2425_4,17,2,1310.0
2426_4,15,1,2550.0
2427_4,14,3,1820.0
2428_4,19,3,2279.0
2429_4,24,1,2960.0
2430_4,17,3,2360.0
2431_4,25,4,5653.0
2432_4,20,2,2270.0
2433_4,25,3,3520.0
2434_4,15,1,680.0
2435_4,23,5,5110.0
2436_4,18,1,550.0
2437_4,21,2,3053.0
2438_4,26,2,3180.0
2439_4,18,2,2500.0
2440_4,23,4,3740.0
2441_4,13,1,1270.0
2442_4,25,2,2562.0
2443_4,23,1,500.0
2444_4,15,1,680.0
2445_4,19,1,1587.0
2446_4,14,1,1070.0
2447_4,24,2,3160.0
2448_4,25,4,7001.0
2449_4,25,1,730.0
2450_4,20,1,970.0
2451_4,18,1,690.0
2452_4,17,3,2790.0
2453_4,18,2,2240.0
2454_4,25,2,3560.0
2455_4,18,1,1990.0
2456_4,17,2,2040.0
2457_4,18,1,760.0
2458_4,25,1,3360.0
2459_4,13,1,2210.0
2460_4,26,3,3970.0
2461_4,19,1,340.0
2462_4,26,3,4900.0
2463_4,18,2,2200.0
2464_4,19,1,1560.0
2465_4,17,2,3580.0
2466_4,19,1,500.0
2467_4,26,2,990.0
2468_4,13,1,1040.0
2469_4,14,1,5650.0
2470_4,25,3,4990.0
2471_4,25,1,1550.0
2472_4,14,1,2210.0
2473_4,15,2,1840.0
2474_4,25,1,1859.0
2475_4,22,2,940.0
2476_4,18,1,3080.0
2477_4,25,1,1580.0
2478_4,14,2,1380.0
2479_4,18,2,1870.0
2480_4,24,2,1810.0
2481_4,15,4,2650.0
2482_4,28,1,2600.0
2483_4,22,1,650.0
2484_4,25,2,3050.0
2485_4,26,1,825.0
2486_4,17,1,1518.0
2487_4,21,3,1790.0
2488_4,23,5,4354.0
2489_4,17,2,2340.0
2490_4,26,1,650.0
2491_4,18,1,1540.0
2492_4,14,2,6080.0
2493_4,15,3,2920.0
2494_4,15,1,650.0
2495_4,19,1,2460.0
2496_4,21,6,4300.0
2497_4,24,1,1290.0
2498_4,17,2,3230.0
2499_4,24,3,1990.0
2500_4,24,1,2380.0
2501_4,29,2,4240.0
2502_4,18,1,2175.0
2503_4,13,1,280.0
2504_4,23,1,440.0
2505_4,17,3,6206.0
2506_4,17,1,1450.0
2507_4,18,1,3000.0
2508_4,13,1,540.0
2509_4,14,2,1970.0
2510_4,15,2,300.0
2511_4,24,1,3113.0
2512_4,21,2,2140.0
2513_4,18,2,4264.0
2514_4,26,1,1930.0
2515_4,22,2,1790.0
2516_4,19,1,1221.0
2517_4,13,2,1510.0
2518_4,20,1,760.0
2519_4,20,2,3840.0
2520_4,25,1,1920.0
2521_4,28,3,8760.0
2522_4,15,2,2315.0
2523_4,22,2,1880.0
2524_4,18,3,2610.0
2525_4,18,3,1420.0
2526_4,13,2,1620.0
2527_4,20,1,2070.0
2528_4,14,3,2070.0
2529_4,23,1,2904.0
2530_4,17,2,669.0
2531_4,27,7,4990.0
2532_4,13,1,1240.0
2533_4,18,1,2390.0
2534_4,25,1,1700.0
2535_4,21,4,1850.0
2536_4,16,2,1400.0
2537_4,25,1,2560.0
2538_4,16,2,3160.0
2539_4,28,2,1800.0
2540_4,26,1,600.0
2541_4,13,2,1460.0
2542_4,20,1,2370.0
2543_4,21,3,1410.0
2544_4,21,2,1858.0
2545_4,17,3,6570.0
2546_4,26,1,879.0
2547_4,21,1,1810.0
2548_4,18,4,1000.0
2549_4,16,3,3388.0
2550_4,18,5,3848.0
2551_4,20,6,2770.0
2552_4,25,1,1240.0
2553_4,18,3,3710.0
2554_4,20,2,1120.0
2555_4,15,1,649.0
2556_4,17,1,990.0
2557_4,23,1,1450.0
2558_4,14,1,2300.0
2559_4,17,4,5021.0
2560_4,27,1,540.0
2561_4,13,1,490.0
2562_4,24,1,2700.0
2563_4,14,2,1200.0
2564_4,13,1,1040.0
2565_4,27,3,1990.0
2566_4,15,1,759.0
2567_4,21,1,410.0
2568_4,15,3,4792.0
2569_4,28,3,2170.0
2570_4,24,2,3273.0
2571_4,18,1,2463.0
2572_4,17,2,2940.0
2573_4,19,2,3130.0
2574_4,25,1,790.0
2575_4,21,1,650.0
2576_4,25,1,1730.0
2577_4,25,1,5230.0
2578_4,14,1,650.0
2579_4,15,1,714.0
2580_4,15,1,380.0
2581_4,15,3,2630.0
2582_4,28,4,2780.0
2583_4,23,2,1620.0
2584_4,15,1,1490.0
2585_4,26,1,720.0
2586_4,27,1,900.0
2587_4,25,3,1060.0
2588_4,20,2,1480.0
2589_4,21,2,3292.0
2590_4,21,1,645.0
2591_4,21,1,1853.0
2592_4,19,4,3234.0
2593_4,26,1,820.0
2594_4,17,1,2160.0
2595_4,17,2,2850.0
2596_4,17,1,460.0
2597_4,15,2,1800.0
2598_4,18,3,1750.0
2599_4,17,1,1990.0
2600_4,18,1,1050.0
2601_4,26,6,1860.0
2602_4,21,1,1280.0
2603_4,21,2,1580.0
2604_4,20,1,1739.0
2605_4,21,1,1480.0
2606_4,25,2,800.0
2607_4,16,1,2430.0
2608_4,23,5,5560.0
2609_4,20,4,3708.0
2610_4,23,2,1840.0
2611_4,24,1,912.0
2612_4,20,1,2120.0
2613_4,18,1,1630.0
2614_4,26,2,1551.0
2615_4,28,1,1240.0
2616_4,26,1,1370.0
2617_4,22,1,680.0
2618_4,20,1,670.0
2619_4,27,5,3410.0
2620_4,19,2,2000.0
2621_4,13,1,3109.0
2622_4,20,6,3096.0
2623_4,23,3,3310.0
2624_4,21,2,1140.0
2625_4,17,2,6982.0
2626_4,14,1,520.0
2627_4,24,3,2850.0
2628_4,15,4,3200.0
2629_4,25,1,2050.0
2630_4,19,4,2550.0
2631_4,22,6,5471.0
2632_4,17,1,1067.0
2633_4,13,1,240.0
2634_4,16,3,1550.0
2635_4,18,2,2790.0
2636_4,15,3,3130.0
2637_4,18,1,879.0
2638_4,14,1,340.0
2639_4,14,2,4790.0
2640_4,15,1,840.0
2641_4,25,4,6080.0
2642_4,16,3,3623.0
2643_4,24,3,1290.0
2644_4,24,1,1551.0
2645_4,13,1,600.0
2646_4,25,2,2360.0
2647_4,25,2,2170.0
2648_4,18,1,1880.0
2649_4,18,4,5004.0
2650_4,27,3,1900.0
2651_4,14,1,660.0
2652_4,20,1,210.0
2653_4,23,2,3130.0
2654_4,13,1,1320.0
2655_4,20,1,3360.0
2656_4,16,3,2130.0
2657_4,17,3,2520.0
2658_4,23,2,5270.0
2659_4,18,1,1430.0
2660_4,19,1,1020.0
2661_4,24,2,1610.0
2662_4,27,4,3040.0
2663_4,15,4,2670.0
2664_4,25,1,700.0
2665_4,17,2,2220.0
2666_4,16,5,2520.0
2667_4,20,1,500.0
2668_4,25,4,5350.0
2669_4,22,2,1270.0
2670_4,23,2,2790.0
2671_4,25,4,4810.0
2672_4,21,2,2320.0
2673_4,21,2,1840.0
2674_4,25,3,1520.0
2675_4,14,3,3720.0
2676_4,24,1,540.0
2677_4,19,4,2990.0
2678_4,16,1,810.0
2679_4,16,1,1250.0
2680_4,26,7,730.0
2681_4,16,1,830.0
2682_4,25,1,1705.0
2683_4,20,2,1200.0
2684_4,22,1,1740.0
2685_4,24,1,180.0
2686_4,22,5,4000.0
2687_4,13,1,1810.0
2688_4,18,3,3130.0
2689_4,22,2,3290.0
2690_4,25,2,2368.0
2691_4,17,1,570.0
2692_4,19,3,1010.0
2693_4,19,3,6376.0
2694_4,25,1,450.0
2695_4,16,1,620.0
2696_4,23,1,1090.0
2697_4,25,1,2940.0
2698_4,13,1,1067.0
2699_4,23,2,3370.0
2700_4,24,1,1270.0
2701_4,25,2,4580.0
2702_4,17,1,1590.0
2703_4,18,1,900.0
2704_4,20,1,1120.0
2705_4,17,1,3091.0
2706_4,15,3,2800.0
2707_4,17,1,1870.0
2708_4,17,1,490.0
2709_4,14,2,2020.0
2710_4,13,1,650.0
2711_4,21,3,4640.0
2712_4,16,2,1100.0
2713_4,20,2,1240.0
2714_4,14,3,2050.0
2715_4,26,1,650.0
2716_4,22,2,1600.0
2717_4,18,3,3118.0
2718_4,20,3,5470.0
2719_4,21,3,2560.0
2720_4,14,2,1080.0
2721_4,27,1,2400.0
2722_4,20,2,1220.0
2723_4,15,3,2680.0
2724_4,24,1,1730.0
2725_4,19,4,2710.0
2726_4,26,1,1180.0
2727_4,23,2,4340.0
2728_4,20,1,1090.0
2729_4,26,1,682.0
2730_4,22,6,3154.0
2731_4,20,1,792.0
2732_4,19,3,1600.0
2733_4,16,2,4900.0
2734_4,19,2,1980.0
2735_4,25,3,2740.0
2736_4,24,1,1380.0
2737_4,13,1,790.0
2738_4,23,1,1490.0
2739_4,16,1,1260.0
2740_4,27,1,1160.0
2741_4,16,2,930.0
2742_4,17,2,1850.0
2743_4,17,3,2390.0
2744_4,21,1,2330.0
2745_4,13,1,869.0
2746_4,25,1,1977.0
2747_4,19,1,1628.0
2748_4,19,1,1520.0
2749_4,17,1,3102.0
2750_4,18,2,2420.0
2751_4,19,3,2830.0
2752_4,18,4,2080.0
2753_4,21,2,1616.0
2754_4,24,1,2140.0
2755_4,27,2,2000.0
2756_4,18,1,530.0
2757_4,24,1,830.0
2758_4,23,2,3860.0
2759_4,24,1,1930.0
2760_4,24,1,616.0
2761_4,27,2,3020.0
2762_4,22,3,4880.0
2763_4,25,4,2650.0
2764_4,14,2,1050.0
2765_4,23,3,2310.0
2766_4,22,1,700.0
2767_4,16,2,3527.0
2768_4,13,1,400.0
2769_4,20,2,2000.0
2770_4,19,1,170.0
2771_4,14,1,120.0
2772_4,13,1,1000.0
2773_4,24,2,4110.0
2774_4,19,1,952.0
2775_4,23,2,1170.0
2776_4,14,2,2950.0
2777_4,26,4,2200.0
2778_4,26,1,940.0
2779_4,17,1,2430.0
2780_4,16,3,3180.0
2781_4,20,4,2710.0
2782_4,13,2,1130.0
2783_4,14,3,2220.0
2784_4,17,2,3620.0
2785_4,23,1,1040.0
2786_4,22,1,1140.0
2787_4,24,1,720.0
2788_4,18,1,420.0
2789_4,17,4,4348.0
2790_4,17,1,1130.0
2791_4,24,1,470.0
2792_4,25,4,2630.0
2793_4,25,1,1780.0
2794_4,18,2,3570.0
2795_4,13,2,1386.0
2796_4,16,1,150.0
2797_4,21,1,1190.0
2798_4,17,5,3490.0
2799_4,18,1,1846.0
2800_4,14,3,4609.0
2801_4,15,2,2620.0
2802_4,24,1,1219.0
2803_4,16,1,2575.0
2804_4,13,1,900.0
2805_4,23,3,4080.0
2806_4,23,1,1468.0
2807_4,18,2,2460.0
2808_4,24,2,3573.0
2809_4,16,1,1430.0
2810_4,22,2,2330.0
2811_4,20,1,700.0
2812_4,24,2,1000.0
2813_4,28,1,1490.0
2814_4,14,4,2649.0
2815_4,25,1,1483.0
2816_4,15,1,1150.0
2817_4,22,3,3300.0
2818_4,26,1,280.0
2819_4,23,5,4901.0
2820_4,13,2,1390.0
2821_4,21,1,770.0
2822_4,24,2,3360.0
2823_4,18,3,3489.0
2824_4,19,2,4749.0
2825_4,17,4,5190.0
2826_4,21,1,630.0
2827_4,24,3,3390.0
2828_4,23,1,3100.0
2829_4,23,3,3930.0
2830_4,20,1,2670.0
2831_4,19,1,760.0
2832_4,15,1,1380.0
2833_4,14,2,4770.0
2834_4,20,3,5939.0
2835_4,25,1,730.0
2836_4,25,1,1500.0
2837_4,20,1,850.0
2838_4,14,1,2300.0
2839_4,15,2,1420.0
2840_4,16,1,879.0
2841_4,22,1,740.0
2842_4,14,2,5036.0
2843_4,18,4,1850.0
2844_4,22,1,2557.0
2845_4,20,1,2016.0
2846_4,19,3,540.0
2847_4,16,1,1032.0
2848_4,14,1,2120.0
2849_4,21,1,680.0
2850_4,24,2,3740.0
2851_4,23,3,4288.0
2852_4,17,3,3440.0
2853_4,24,1,1408.0
2854_4,18,2,5629.0
2855_4,16,1,820.0
2856_4,19,1,430.0
2857_4,23,1,790.0
2858_4,18,2,4730.0
2859_4,18,1,690.0
2860_4,17,2,3280.0
2861_4,23,3,6010.0
2862_4,26,1,470.0
2863_4,22,4,3370.0
2864_4,27,1,880.0
2865_4,17,3,1520.0
2866_4,29,5,6450.0
2867_4,20,3,3660.0
2868_4,21,1,250.0
2869_4,21,1,490.0
2870_4,21,1,540.0
2871_4,17,1,360.0
2872_4,18,2,2040.0
2873_4,13,1,1140.0
2874_4,18,2,2557.0
2875_4,23,1,2181.0
2876_4,25,3,4160.0
2877_4,16,4,3947.0
2878_4,16,1,2050.0
2879_4,26,1,900.0
2880_4,25,2,4662.0
2881_4,24,1,1290.0
2882_4,16,1,1420.0
2883_4,14,5,2380.0
2884_4,18,1,1860.0
2885_4,14,3,4100.0
2886_4,17,5,4280.0
2887_4,19,2,3440.0
2888_4,23,1,2110.0
2889_4,16,5,2760.0
2890_4,25,3,6580.0
2891_4,20,1,580.0
2892_4,19,1,692.0
2893_4,19,1,1739.0
2894_4,20,4,6213.0
2895_4,24,5,4810.0
2896_4,19,2,1100.0
2897_4,18,1,1200.0
2898_4,27,2,1236.0
2899_4,17,3,5480.0
2900_4,17,1,700.0
2901_4,27,1,430.0
2902_4,13,2,1460.0
2903_4,25,1,1473.0
2904_4,20,2,3972.0
2905_4,16,2,3024.0
2906_4,15,3,4730.0
2907_4,18,3,2820.0
2908_4,24,2,2770.0
2909_4,17,3,4666.0
2910_4,25,1,1650.0
2911_4,24,4,2487.0
2912_4,18,1,1977.0
2913_4,27,9,3620.0
2914_4,14,2,1830.0
2915_4,24,1,1494.0
2916_4,14,1,979.0
2917_4,14,2,2220.0
2918_4,24,1,2460.0
2919_4,18,2,1690.0
2920_4,18,1,1190.0
2921_4,17,2,2560.0
2922_4,24,1,1670.0
2923_4,14,2,1682.0
2924_4,23,1,930.0
2925_4,20,2,1840.0
2926_4,16,1,1240.0
2927_4,13,1,770.0
2928_4,17,1,1050.0
2929_4,18,2,2690.0
2930_4,14,3,3280.0
2931_4,17,1,1050.0
2932_4,27,4,3560.0
2933_4,24,2,2700.0
2934_4,26,2,4081.0
2935_4,17,2,2636.0
2936_4,16,1,1439.0
2937_4,25,1,1390.0
2938_4,23,2,1570.0
2939_4,24,1,1470.0
2940_4,20,2,1032.0
2941_4,19,1,1390.0
2942_4,14,2,1950.0
2943_4,24,1,4680.0
2944_4,16,3,4380.0
2945_4,16,2,1380.0
2946_4,19,1,740.0
2947_4,29,5,3224.0
2948_4,29,6,4170.0
2949_4,20,1,240.0
2950_4,16,6,3060.0
2951_4,27,1,480.0
2952_4,20,1,490.0
2953_4,24,1,2940.0
2954_4,22,1,1208.0
2955_4,17,1,2890.0
2956_4,23,1,1330.0
2957_4,25,1,2760.0
2958_4,17,1,1679.0
2959_4,18,2,2200.0
2960_4,16,2,2861.0
2961_4,28,2,2210.0
2962_4,18,3,5840.0
2963_4,27,3,5004.0
2964_4,26,3,2240.0
2965_4,18,3,2709.0
2966_4,25,3,4258.0
2967_4,23,3,6638.0
2968_4,20,2,3520.0
2969_4,19,4,2490.0
2970_4,26,2,1050.0
2971_4,17,3,2040.0
2972_4,24,1,690.0
2973_4,24,1,1890.0
2974_4,24,1,1318.0
2975_4,18,3,4503.0
2976_4,15,1,1080.0
2977_4,22,3,1660.0
2978_4,27,4,2970.0
2979_4,26,1,960.0
2980_4,19,3,3380.0
2981_4,23,1,960.0
2982_4,13,1,1790.0
2983_4,20,2,4000.0
2984_4,16,1,930.0
2985_4,26,2,760.0
2986_4,23,1,720.0
2987_4,18,2,1900.0
2988_4,19,1,880.0
2989_4,14,1,420.0
2990_4,17,2,1850.0
2991_4,14,2,1530.0
2992_4,20,6,2020.0
2993_4,28,4,650.0
2994_4,23,4,3390.0
2995_4,21,3,4190.0
2996_4,15,1,3440.0
2997_4,17,1,260.0
2998_4,27,1,770.0
2999_4,17,1,720.0
3000_4,16,1,770.0
3001_4,17,2,2170.0
3002_4,27,2,3050.0
3003_4,26,1,2560.0
3004_4,22,2,2580.0
3005_4,22,2,1300.0
3006_4,20,3,2212.0
3007_4,21,1,800.0
3008_4,15,4,2430.0
3009_4,25,2,3200.0
3010_4,22,2,1810.0
3011_4,15,5,3483.0
3012_4,26,2,3380.0
3013_4,22,2,1220.0
3014_4,14,1,2750.0
3015_4,17,1,630.0
3016_4,23,2,530.0
3017_4,15,6,2984.0
3018_4,25,2,930.0
3019_4,15,1,950.0
3020_4,24,5,3350.0
3021_4,28,2,1050.0
3022_4,22,1,770.0
3023_4,13,1,516.0
3024_4,19,1,1190.0
3025_4,19,2,1560.0
3026_4,23,1,2420.0
3027_4,16,2,2890.0
3028_4,14,3,2613.0
3029_4,18,1,960.0
3030_4,15,6,3342.0
3031_4,21,2,3710.0
3032_4,20,1,2640.0
3033_4,24,1,961.0
3034_4,26,1,540.0
3035_4,23,4,2450.0
3036_4,23,1,879.0
3037_4,25,1,1840.0
3038_4,24,2,1418.0
3039_4,18,1,940.0
3040_4,27,1,920.0
3041_4,15,3,3692.0
3042_4,14,3,1870.0
3043_4,23,1,470.0
3044_4,18,1,2970.0
3045_4,17,5,5080.0
3046_4,16,2,3193.0
3047_4,23,2,5290.0
3048_4,18,3,1090.0
3049_4,22,1,400.0
3050_4,18,2,2851.0
3051_4,21,2,1620.0
3052_4,24,1,530.0
3053_4,14,3,3613.0
3054_4,24,1,1620.0
3055_4,18,5,3150.0
3056_4,19,1,620.0
3057_4,27,5,1740.0
3058_4,13,1,620.0
3059_4,13,2,660.0
3060_4,23,4,5899.0
3061_4,25,2,3790.0
3062_4,26,2,2790.0
3063_4,21,1,1140.0
3064_4,18,4,3229.0
3065_4,25,1,616.0
3066_4,19,1,640.0
3067_4,23,4,2990.0
3068_4,19,1,590.0
3069_4,24,6,5610.0
3070_4,17,6,2070.0
3071_4,21,2,4060.0
3072_4,18,1,3530.0
3073_4,17,1,2610.0
3074_4,21,1,2200.0
3075_4,18,3,2800.0
3076_4,24,2,1180.0
3077_4,25,1,1190.0
3078_4,27,2,1990.0
3079_4,24,1,1714.0
3080_4,14,3,1090.0
3081_4,24,3,1510.0
3082_4,15,1,1067.0
3083_4,18,4,5367.0
3084_4,15,4,3579.0
3085_4,24,1,2560.0
3086_4,14,1,3450.0
3087_4,14,1,880.0
3088_4,17,1,1190.0
3089_4,21,2,2980.0
3090_4,13,1,2270.0
3091_4,15,2,2819.0
3092_4,21,4,5530.0
3093_4,16,1,500.0
3094_4,25,1,1850.0
3095_4,15,1,410.0
3096_4,22,1,630.0
3097_4,17,1,2770.0
3098_4,18,3,4360.0
3099_4,13,1,920.0
3100_4,19,2,2836.0
3101_4,15,3,3179.0
3102_4,14,1,880.0
3103_4,25,2,1290.0
3104_4,23,1,1900.0
3105_4,21,2,1420.0
3106_4,19,1,700.0
3107_4,27,5,2748.0
3108_4,16,1,1900.0
3109_4,24,1,1914.0
3110_4,24,1,1960.0
3111_4,17,1,1360.0
3112_4,18,1,490.0
